benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
hle,hle/hle/hle__67428dcab53462ceeb83c6f6,hle/hle__67428dcab53462ceeb83c6f6,0.9316611988894486,0.06833880111055135,15,easy,0.7375,0.7200000000000001,0.3487119154832539
hle,hle/hle/hle__6734346cf3950859f67019af,hle/hle__6734346cf3950859f67019af,0.9316611988894486,0.06833880111055135,12,easy,0.7875,0.7166666666666667,0.3954603505901557
bfcl,bfcl/bfcl-live-simple-222-117-14,bfcl-live-simple-222-117-14,0.9317116336021712,0.06828836639782876,16,easy,0.8875,0.8875,0.2117634293262177
bfcl,bfcl/bfcl-live-multiple-236-106-2,bfcl-live-multiple-236-106-2,0.9317116336021712,0.06828836639782876,16,saturated,0.9625,0.9625,0.1053268721647044
featurebench-modal,featurebench-modal/astropy__astropy.b0db0daa.test_containers.6079987d.lv1,astropy__astropy.b0db0daa.test_containers.6079987d.lv1,0.9318215506730014,0.06817844932699857,16,hard,0.2625,0.2625,0.3585997071945263
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_spec_conformance.3aff206b.lv1,pandas-dev__pandas.82fa2715.test_spec_conformance.3aff206b.lv1,0.9318215506730014,0.06817844932699857,16,hard,0.23125,0.23125,0.3196066918886399
gpqa-diamond,gpqa-diamond/20,20,0.9319390767913321,0.06806092320866786,16,easy,0.8791666875,0.8791666875,0.2175861694727857
swebench-verified,swebench-verified/django__django-16333,django__django-16333,0.9320047362033815,0.06799526379661847,16,easy,0.85,0.85,0.2692582403567252
replicationbench,replicationbench/galaxy_soptics__soptics_validation_shi,galaxy_soptics__soptics_validation_shi,0.9320081323251725,0.06799186767482746,16,hard,0.2125,0.2125,0.3276335605520289
aider-polyglot,aider-polyglot/polyglot_java_book-store,polyglot_java_book-store,0.9320120641500851,0.06798793584991492,16,easy,0.7125,0.7125,0.3805834336909582
simpleqa,simpleqa/simpleqa-3129,simpleqa-3129,0.9322944450820392,0.06770555491796082,16,easy,0.9,0.9,0.187082869338697
swe-lancer,swe-lancer/41239-manager-0,41239-manager-0,0.9323971058970724,0.06760289410292764,16,medium,0.678125,0.678125,0.3892977451450239
swe-lancer,swe-lancer/38076-manager-0,38076-manager-0,0.9323971058970724,0.06760289410292764,16,medium,0.665625,0.665625,0.3819026176592667
aider-polyglot,aider-polyglot/polyglot_go_error-handling,polyglot_go_error-handling,0.9324571813559805,0.06754281864401945,16,medium,0.59375,0.59375,0.4307968633822674
omnimath,omnimath/omnimath_1923,omnimath_1923,0.9325977026978376,0.0674022973021624,16,easy,0.8375,0.8375,0.2666341125962693
omnimath,omnimath/omnimath_226,omnimath_226,0.9325977026978376,0.0674022973021624,16,easy,0.8374999999999999,0.8374999999999999,0.2758509561339239
pixiu,pixiu/pixiu-finqa-finqa13,pixiu-finqa-finqa13,0.9326020818827537,0.06739791811724627,16,hard,0.225,0.225,0.3992179855667828
pixiu,pixiu/pixiu-finred-finred2,pixiu-finred-finred2,0.9326020818827537,0.06739791811724627,16,hard,0.17583325,0.17583325,0.2182871423785938
aider-polyglot,aider-polyglot/polyglot_javascript_alphametics,polyglot_javascript_alphametics,0.9326104315989825,0.06738956840101751,16,medium,0.6125,0.6125,0.3838538133196021
swebench-verified,swebench-verified/matplotlib__matplotlib-23412,matplotlib__matplotlib-23412,0.9326766474878351,0.06732335251216492,16,easy,0.8125,0.8125,0.342554740151118
scicode,scicode/scicode-49,scicode-49,0.9327107800082793,0.06728921999172066,16,medium,0.6703125,0.6703125,0.3348529003066122
scicode,scicode/scicode-35,scicode-35,0.9327107800082793,0.06728921999172066,16,easy,0.704166625,0.704166625,0.3170775278707234
omnimath,omnimath/omnimath_1319,omnimath_1319,0.9327696780867839,0.0672303219132161,16,easy,0.9375,0.9375,0.1165922381636101
simpleqa,simpleqa/simpleqa-1471,simpleqa-1471,0.9329048754697039,0.06709512453029609,16,easy,0.8,0.8,0.33166247903554
crmarena,crmarena/crmarena_0125_knowledge_qa,crmarena_0125_knowledge_qa,0.9330480509058511,0.06695194909414892,16,medium,0.3959394375,0.3959394375,0.2100669295822669
crmarena,crmarena/crmarena_0313_top_issue_identification,crmarena_0313_top_issue_identification,0.9330480509058511,0.06695194909414892,16,medium,0.453125,0.453125,0.2666157991848945
gaia,gaia/023e9d44-96ae-4eed-b912-244ee8c3b994,023e9d44-96ae-4eed-b912-244ee8c3b994,0.9331389496316873,0.06686105036831269,16,hard,0.2,0.2,0.3240370349203931
gaia,gaia/384d0dd8-e8a4-4cfe-963c-d37f256e7662,384d0dd8-e8a4-4cfe-963c-d37f256e7662,0.9331389496316873,0.06686105036831269,16,hard,0.075,0.075,0.1984313483298443
spreadsheetbench,spreadsheetbench/423-16,423-16,0.933185695038119,0.06681430496188101,16,easy,0.875,0.875,0.2633913438213184
pixiu,pixiu/pixiu-multifin-multifineng8,pixiu-multifin-multifineng8,0.9332105207509976,0.06678947924900236,16,easy,0.925,0.925,0.1391941090707505
crmarena,crmarena/crmarena_0413_case_routing,crmarena_0413_case_routing,0.9332565252573826,0.06674347474261744,16,medium,0.45,0.45,0.2598076211353316
replicationbench,replicationbench/abacus__lattice_force_error,abacus__lattice_force_error,0.9333333333333333,0.06666666666666665,16,hard,0.175,0.175,0.2904737509655563
dacode,dacode/dacode-ml-binary-013,dacode-ml-binary-013,0.9334199912947048,0.06658000870529523,14,easy,0.8604139249045029,0.8556165,0.2078496236371553
lawbench,lawbench/lawbench-2-7-22-zero-shot,lawbench-2-7-22-zero-shot,0.9334644463819507,0.0665355536180493,16,hard,0.2288524375,0.2288524375,0.0683568780655691
lawbench,lawbench/lawbench-2-6-16-one-shot,lawbench-2-6-16-one-shot,0.9335046366780924,0.06649536332190764,16,easy,0.7112904375,0.7112904375,0.224647109845077
lawbench,lawbench/lawbench-2-2-23-zero-shot,lawbench-2-2-23-zero-shot,0.9335046366780924,0.06649536332190764,16,medium,0.411875,0.411875,0.1367122319874853
spreadsheetbench,spreadsheetbench/54717,54717,0.9336723596283151,0.06632764037168493,16,medium,0.6749999999999999,0.6749999999999999,0.3799671038392666
crmarena,crmarena/crmarena_0609_named_entity_disambiguation,crmarena_0609_named_entity_disambiguation,0.9336995618478526,0.06630043815214737,16,medium,0.35,0.35,0.3122498999199199
crustbench,crustbench/crustbench-cissy,crustbench-cissy,0.93377355045942,0.06622644954057999,14,medium,0.5205166166216504,0.5404762142857144,0.4379205206727714
aider-polyglot,aider-polyglot/polyglot_go_word-search,polyglot_go_word-search,0.9338556704456124,0.06614432955438765,16,medium,0.3375,0.3375,0.4567206476611278
gaia,gaia/f918266a-b3e0-4914-865d-4faa564f1aef,f918266a-b3e0-4914-865d-4faa564f1aef,0.9339193270849286,0.06608067291507136,16,easy,0.8875,0.8875,0.1996089927833914
gaia,gaia/d1af70ea-a9a4-421a-b9cc-94b5e02f1788,d1af70ea-a9a4-421a-b9cc-94b5e02f1788,0.9339437775298515,0.06605622247014853,16,easy,0.7375,0.7375,0.391910385164772
featurebench-modal,featurebench-modal/huggingface__transformers.e2e8dbed.test_tests_fetcher.e1abe0dd.lv1,huggingface__transformers.e2e8dbed.test_tests_fetcher.e1abe0dd.lv1,0.9339863846967258,0.06601361530327421,16,medium,0.375,0.375,0.4054318685056713
simpleqa,simpleqa/simpleqa-476,simpleqa-476,0.9340311633932602,0.0659688366067398,16,easy,0.8125,0.8125,0.2595067436503336
labbench,labbench/figqa-0060,figqa-0060,0.9340336605583588,0.06596633944164121,16,medium,0.3,0.3,0.3464101615137754
hle,hle/hle/hle__673b631505be2302d4445ece,hle/hle__673b631505be2302d4445ece,0.9341147410066658,0.0658852589933342,15,medium,0.4569951657015154,0.4533333333333333,0.4096611065529924
labbench,labbench/figqa-0038,figqa-0038,0.9341701260762879,0.06582987392371209,16,medium,0.35,0.35,0.4092676385936225
swebench-verified,swebench-verified/sphinx-doc__sphinx-9258,sphinx-doc__sphinx-9258,0.9342703717622737,0.06572962823772632,16,medium,0.675,0.675,0.3799671038392666
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-leg-counting-easy00cea0a5-seed45-1,reasoning-gym-arithmetic-leg-counting-easy00cea0a5-seed45-1,0.9342833370614643,0.06571666293853573,16,saturated,0.975,0.975,0.0661437827766147
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-spell-backward-hard0292e21f-seed45-1,reasoning-gym-algorithmic-spell-backward-hard0292e21f-seed45-1,0.9342833370614643,0.06571666293853573,15,easy,0.871875,0.8633333333333333,0.2786342299038093
lawbench,lawbench/lawbench-2-7-19-one-shot,lawbench-2-7-19-one-shot,0.9343802744775527,0.06561972552244733,16,hard,0.2587054375,0.2587054375,0.1058609884636266
lawbench,lawbench/lawbench-2-8-13-zero-shot,lawbench-2-8-13-zero-shot,0.9343802744775527,0.06561972552244733,16,medium,0.5293749999999999,0.5293749999999999,0.2338126587141936
scicode,scicode/scicode-13,scicode-13,0.9344082881682072,0.0655917118317928,16,hard,0.2941964374999999,0.2941964374999999,0.1463244400266787
swebench-verified,swebench-verified/django__django-11999,django__django-11999,0.9345412924117688,0.06545870758823125,16,medium,0.6625,0.6625,0.4456385867493972
dacode,dacode/dacode-plot-scatter-009,dacode-plot-scatter-009,0.9345713520542986,0.06542864794570136,14,hard,0.1125,0.1285714285714286,0.2461955419944869
omnimath,omnimath/omnimath_2033,omnimath_2033,0.9346202568200738,0.06537974317992623,16,easy,0.9125,0.9125,0.1576190026614811
featurebench-modal,featurebench-modal/mwaskom__seaborn.7001ebe7.test_bar.123ed709.lv1,mwaskom__seaborn.7001ebe7.test_bar.123ed709.lv1,0.9346443312420183,0.06535566875798171,16,medium,0.325,0.325,0.4175823272122516
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-rotten-oranges-hard0292e21f-seed45-2,reasoning-gym-algorithmic-rotten-oranges-hard0292e21f-seed45-2,0.9347103158449163,0.06528968415508374,15,easy,0.8410714374999999,0.8304762000000001,0.2530825610945171
omnimath,omnimath/omnimath_1869,omnimath_1869,0.9347414062716167,0.06525859372838327,16,easy,0.8250000000000001,0.8250000000000001,0.243669858620224
omnimath,omnimath/omnimath_317,omnimath_317,0.9347414062716167,0.06525859372838327,16,easy,0.7125,0.7125,0.338886042793149
spider2,spider2/retail001,retail001,0.9348381542252767,0.06516184577472328,16,hard,0.2375,0.2375,0.3407253292609752
hle,hle/hle/hle__66fec7825e6051260840e060,hle/hle__66fec7825e6051260840e060,0.9348731467649882,0.06512685323501177,12,medium,0.5098735451182075,0.5041666666666667,0.4701322213543287
hle,hle/hle/hle__676e9656e3e0846ee73dbf9d,hle/hle__676e9656e3e0846ee73dbf9d,0.9348731467649882,0.06512685323501177,13,medium,0.6249777951182074,0.5743590000000001,0.4364099605289996
medagentbench,medagentbench/task2_24,task2_24,0.9348779544556214,0.06512204554437862,16,easy,0.8,0.8,0.282842712474619
medagentbench,medagentbench/task2_12,task2_12,0.9348779544556214,0.06512204554437862,16,easy,0.7875,0.7875,0.3119995993587171
bfcl,bfcl/bfcl-live-multiple-404-140-0,bfcl-live-multiple-404-140-0,0.935019152444102,0.06498084755589795,16,easy,0.8500000000000001,0.8500000000000001,0.2598076211353316
medagentbench,medagentbench/task1_8,task1_8,0.9350346137570628,0.06496538624293724,16,easy,0.7375,0.7375,0.3139964171770117
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-palindrome-partitioning-hard0292e21f-seed45-1,reasoning-gym-algorithmic-palindrome-partitioning-hard0292e21f-seed45-1,0.935143800239036,0.06485619976096402,15,easy,0.8,0.7866666666666667,0.3138293945583952
aider-polyglot,aider-polyglot/polyglot_cpp_zebra-puzzle,polyglot_cpp_zebra-puzzle,0.935143800239036,0.06485619976096402,16,medium,0.7,0.7,0.3674234614174766
mmau,mmau/5e398782-d659-4b0c-bc19-ac3cfbd9a113,5e398782-d659-4b0c-bc19-ac3cfbd9a113,0.9352232702644114,0.06477672973558857,14,easy,0.7789717571217477,0.7476190714285715,0.3668753218929645
spreadsheetbench,spreadsheetbench/247-24,247-24,0.9352640403026741,0.06473595969732593,16,medium,0.325,0.325,0.4575751304430782
spreadsheetbench,spreadsheetbench/50051,50051,0.9352640403026741,0.06473595969732593,16,medium,0.36875,0.36875,0.359633059520395
replicationbench,replicationbench/chandra_representation__2dae_embedding,chandra_representation__2dae_embedding,0.9354945537115703,0.06450544628842969,16,hard,0.0625,0.0625,0.1363589014329464
algotune,algotune/algotune-min-weight-assignment,algotune-min-weight-assignment,0.9355069536884433,0.06449304631155672,16,hard,0.0807920625,0.0807920625,0.0985761111384679
bfcl,bfcl/bfcl-live-multiple-717-165-4,bfcl-live-multiple-717-165-4,0.9355950852889212,0.06440491471107879,16,medium,0.375,0.375,0.3929058411375427
bfcl,bfcl/bfcl-live-multiple-733-167-4,bfcl-live-multiple-733-167-4,0.9355950852889212,0.06440491471107879,16,medium,0.3375,0.3375,0.410601692641421
bigcodebench,bigcodebench/bigcodebench_162,bigcodebench_162,0.9356885143550886,0.0643114856449114,16,easy,0.8,0.8,0.282842712474619
bigcodebench,bigcodebench/bigcodebench_418,bigcodebench_418,0.9356885143550886,0.0643114856449114,16,easy,0.890625,0.890625,0.1889268625023979
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-number-sorting-easy00cea0a5-seed45-2,reasoning-gym-algorithmic-number-sorting-easy00cea0a5-seed45-2,0.9357296574515546,0.06427034254844544,16,easy,0.91875,0.91875,0.1618979230873577
dacode,dacode/dacode-di-text-029,dacode-di-text-029,0.9358841106406518,0.0641158893593482,14,hard,0.125,0.1428571428571428,0.2194613070819602
swebench-verified,swebench-verified/sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621,0.9359713934018478,0.06402860659815224,16,easy,0.7124999999999999,0.7124999999999999,0.3461845606031557
featurebench-modal,featurebench-modal/pydata__xarray.97f3a746.test_range_index.7b95ba66.lv1,pydata__xarray.97f3a746.test_range_index.7b95ba66.lv1,0.9359875269989189,0.06401247300108115,16,hard,0.2125,0.2125,0.3199120973017432
featurebench-modal,featurebench-modal/huggingface__trl.02a34777.test_data_utils.827a9d15.lv1,huggingface__trl.02a34777.test_data_utils.827a9d15.lv1,0.9359875269989189,0.06401247300108115,16,hard,0.15,0.15,0.2692582403567252
aime,aime/aime_ii-14,aime_ii-14,0.9359948435062917,0.0640051564937083,16,easy,0.8500000000000001,0.8500000000000001,0.2692582403567252
ineqmath,ineqmath/50,50,0.9361242619795574,0.06387573802044255,16,easy,0.7749999999999999,0.7749999999999999,0.2817356917396161
dacode,dacode/dacode-di-csv-033,dacode-di-csv-033,0.9361799246017717,0.06382007539822832,14,easy,0.8240605581704757,0.8142857142857143,0.3159049198213712
lawbench,lawbench/lawbench-3-5-18-zero-shot,lawbench-3-5-18-zero-shot,0.9361811041866099,0.06381889581339006,16,easy,0.7386427499999999,0.7386427499999999,0.2492943629550967
lawbench,lawbench/lawbench-3-2-8-one-shot,lawbench-3-2-8-one-shot,0.9362509739927533,0.06374902600724675,16,medium,0.328843625,0.328843625,0.1833510649968643
swebench-verified,swebench-verified/matplotlib__matplotlib-24627,matplotlib__matplotlib-24627,0.9362816758985387,0.06371832410146128,16,easy,0.8,0.8,0.3162277660168379
aider-polyglot,aider-polyglot/polyglot_go_two-bucket,polyglot_go_two-bucket,0.9362836641939926,0.06371633580600744,16,medium,0.6125,0.6125,0.4151430476353904
gso,gso/gso-tornadoweb--tornado-9a18f6c,gso-tornadoweb--tornado-9a18f6c,0.936334090077444,0.06366590992255605,14,medium,0.6048048253338767,0.5857142857142856,0.3738929236657828
gso,gso/gso-pandas-dev--pandas-37e9e06,gso-pandas-dev--pandas-37e9e06,0.936334090077444,0.06366590992255605,14,medium,0.573073100445169,0.5428571428571429,0.4304719763805532
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-calendar-arithmetic-easy00cea0a5-seed45-0,reasoning-gym-arithmetic-calendar-arithmetic-easy00cea0a5-seed45-0,0.9364546686562041,0.06354533134379592,16,easy,0.93125,0.93125,0.1794392306604104
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-decimal-chain-sum-hard0292e21f-seed45-1,reasoning-gym-arithmetic-decimal-chain-sum-hard0292e21f-seed45-1,0.9364546686562041,0.06354533134379592,16,easy,0.925,0.925,0.1984313483298443
swebench-verified,swebench-verified/scikit-learn__scikit-learn-14496,scikit-learn__scikit-learn-14496,0.9365079365079364,0.0634920634920636,16,easy,0.925,0.925,0.1984313483298443
crmarena,crmarena/crmarena_0543_named_entity_disambiguation,crmarena_0543_named_entity_disambiguation,0.9365668137052109,0.06343318629478911,16,medium,0.45,0.45,0.3570714214271425
hle,hle/hle/hle__671fa21cbaffee5d2f2acac0,hle/hle__671fa21cbaffee5d2f2acac0,0.9365772376389165,0.06342276236108346,13,hard,0.2175631845220969,0.2602563846153846,0.3608831980613753
crmarena,crmarena/crmarena_0463_case_routing,crmarena_0463_case_routing,0.9366548306310107,0.06334516936898926,16,medium,0.45,0.45,0.3278719262151
crmarena,crmarena/crmarena_0511_case_routing,crmarena_0511_case_routing,0.9366548306310107,0.06334516936898926,16,medium,0.3875,0.3875,0.2869560070812249
reasoning-gym,reasoning-gym/reasoning-gym-logic-knights-knaves-hard0292e21f-seed45-2,reasoning-gym-logic-knights-knaves-hard0292e21f-seed45-2,0.9367035492154755,0.0632964507845245,16,saturated,0.9541666875,0.9541666875,0.099215613795611
reasoning-gym,reasoning-gym/reasoning-gym-algebra-polynomial-equations-easy00cea0a5-seed45-2,reasoning-gym-algebra-polynomial-equations-easy00cea0a5-seed45-2,0.9367035492154755,0.0632964507845245,16,easy,0.9416666875,0.9416666875,0.1266556560455941
arc-agi-2,arc-agi-2/13e47133_0,13e47133_0,0.9367100705566054,0.06328992944339462,16,hard,0.1125,0.1125,0.2117634293262177
replicationbench,replicationbench/disk_ridges__peak_mean_vz_all,disk_ridges__peak_mean_vz_all,0.936727633682326,0.06327236631767397,16,hard,0.1124999999999999,0.1124999999999999,0.2446298223847615
replicationbench,replicationbench/trgb_std_candle__aseq_bseq_trgb,trgb_std_candle__aseq_bseq_trgb,0.936727633682326,0.06327236631767397,16,hard,0.05,0.05,0.1936491673103708
spreadsheetbench,spreadsheetbench/160-6,160-6,0.9367559962560373,0.06324400374396266,16,medium,0.6625,0.6625,0.3854785986277318
bfcl,bfcl/bfcl-simple-python-325,bfcl-simple-python-325,0.9368155400238732,0.06318445997612676,16,easy,0.9375,0.9375,0.1536025715930563
humanevalfix,humanevalfix/python-36,python-36,0.9368155400238732,0.06318445997612676,16,saturated,0.9625,0.9625,0.1053268721647044
pixiu,pixiu/pixiu-fomc-fomc5,pixiu-fomc-fomc5,0.9368155400238732,0.06318445997612676,16,easy,0.9375,0.9375,0.1536025715930563
bfcl,bfcl/bfcl-live-multiple-470-145-21,bfcl-live-multiple-470-145-21,0.9368155400238732,0.06318445997612676,16,easy,0.9375,0.9375,0.1536025715930563
pixiu,pixiu/pixiu-mlesg-mlesg3,pixiu-mlesg-mlesg3,0.9368155400238732,0.06318445997612676,14,saturated,0.9625,0.9571428571428572,0.111574995370095
bfcl,bfcl/bfcl-live-multiple-350-133-14,bfcl-live-multiple-350-133-14,0.9368155400238732,0.06318445997612676,16,saturated,0.9625,0.9625,0.1053268721647044
bfcl,bfcl/bfcl-simple-python-161,bfcl-simple-python-161,0.9368155400238732,0.06318445997612676,16,easy,0.9375,0.9375,0.1536025715930563
gaia,gaia/8131e2c0-0083-4265-9ce7-78c2d568425d,8131e2c0-0083-4265-9ce7-78c2d568425d,0.9369015248084727,0.06309847519152734,16,hard,0.175,0.175,0.3072051431861127
medagentbench,medagentbench/task6_14,task6_14,0.936937577933239,0.06306242206676105,16,easy,0.8374999999999999,0.8374999999999999,0.2570870475150392
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_concat.ebe5de39.lv1,pandas-dev__pandas.82fa2715.test_concat.ebe5de39.lv1,0.9370257429173072,0.06297425708269278,16,medium,0.425,0.425,0.4235268586524354
usaco,usaco/241,241,0.9370353067317999,0.06296469326820009,16,easy,0.928125,0.928125,0.1870567677872148
bfcl,bfcl/bfcl-parallel-7,bfcl-parallel-7,0.9370461138368241,0.06295388616317588,16,saturated,0.9625,0.9625,0.0780624749799799
reasoning-gym,reasoning-gym/reasoning-gym-logic-zebra-puzzles-hard0292e21f-seed45-2,reasoning-gym-logic-zebra-puzzles-hard0292e21f-seed45-2,0.9370594548983682,0.06294054510163183,16,easy,0.8083333125000001,0.8083333125000001,0.2933286321829832
